"rep_id","n","Delta","ps","dissimilarity","F_unadj","p_unadj","F_pool","p_pool","F_ipw","p_ipw"
1,60,0.1,1.2,"UniFrac",1.76903294421308,0.013,2.55269599662813,0.001,0.0334127193263949,0.411
1,60,0.1,1.2,"GUniFrac",1.99933858658956,0.007,3.09532506737925,0.001,0.0328416071296448,0.393
1,60,0.1,1.2,"weighted UniFrac",1.90437453310489,0.008,3.21795542839108,0.001,0.0283124500807933,0.528
1,60,0.1,1.2,"GLaD",3.35888498366206,0.003,5.64129917899719,0.001,0.0348874417633401,0.256
1,60,0.1,1.2,"Bray-Curtis",2.03490034485343,0.007,3.13251566098666,0.001,0.0338908239616163,0.341
1,60,0.1,1.2,"Aitchison",1.78215835191832,0.013,2.57995819282001,0.001,0.034456623216999,0.35
1,60,0.1,1.2,"Jaccard",1.6552858122722,0.006,2.30421122160023,0.001,0.0347182023242312,0.337
1,60,0.15,0.2,"UniFrac",1.22314042771524,0.155,2.39445789647019,0.001,0.0394945509502008,0.163
1,60,0.15,0.2,"GUniFrac",1.25400123537407,0.161,2.77404399708079,0.001,0.0397264704915481,0.175
1,60,0.15,0.2,"weighted UniFrac",1.242742371485,0.206,3.56903176095559,0.001,0.0373848255226681,0.229
1,60,0.15,0.2,"GLaD",1.11133079122917,0.323,5.61461479232211,0.001,0.0290150838999288,0.405
1,60,0.15,0.2,"Bray-Curtis",1.28782757461743,0.128,2.8189910679318,0.001,0.0408820632776176,0.157
1,60,0.15,0.2,"Aitchison",1.224308138052,0.153,2.26230849701379,0.001,0.0400612709050156,0.168
1,60,0.15,0.2,"Jaccard",1.20620942764752,0.125,2.18969198172627,0.001,0.0394516376637393,0.153
1,60,0.15,1.2,"UniFrac",2.32113283333083,0.001,2.81009057955616,0.001,0.0575360389147497,0.004
1,60,0.15,1.2,"GUniFrac",2.703780730096,0.001,3.31467809642667,0.001,0.0619076338355338,0.006
1,60,0.15,1.2,"weighted UniFrac",3.16544896539848,0.001,4.26791046331134,0.001,0.0641079311365106,0.007
1,60,0.15,1.2,"GLaD",5.40473276403828,0.001,7.09776702637829,0.001,0.0843879926530768,0.003
1,60,0.15,1.2,"Bray-Curtis",2.66349731672638,0.001,3.28062200497034,0.001,0.0612822960252699,0.006
1,60,0.15,1.2,"Aitchison",2.37864754711028,0.001,2.75472059198338,0.001,0.0597958153630872,0.003
1,60,0.15,1.2,"Jaccard",2.07963632267215,0.001,2.4867149179135,0.001,0.0537771826541309,0.004
1,60,0.2,0.2,"UniFrac",1.13112431298486,0.241,2.85314592923414,0.001,0.0387325762458766,0.19
1,60,0.2,0.2,"GUniFrac",1.21273711859401,0.196,3.48905771707167,0.001,0.0410775837857778,0.152
1,60,0.2,0.2,"weighted UniFrac",1.33663174641017,0.131,4.07785997848375,0.001,0.0448659721225946,0.107
1,60,0.2,0.2,"GLaD",1.3436289034384,0.18,8.83521381742474,0.001,0.042710395260062,0.087
1,60,0.2,0.2,"Bray-Curtis",1.19186830814107,0.204,3.37879233649946,0.001,0.0407069252955762,0.146
1,60,0.2,0.2,"Aitchison",1.10097806076846,0.292,2.73094195805602,0.001,0.0376796103191089,0.236
1,60,0.2,0.2,"Jaccard",1.08891683791241,0.277,2.45915055049963,0.001,0.0376782187110412,0.214
1,60,0.2,1.2,"UniFrac",2.51926594272651,0.001,3.14070880227446,0.001,0.0449695003888628,0.074
1,60,0.2,1.2,"GUniFrac",2.9488656141903,0.001,3.76881899455953,0.001,0.0482981766096154,0.067
1,60,0.2,1.2,"weighted UniFrac",1.65661297922786,0.179,3.08474162244419,0.013,0.0212202317569456,0.773
1,60,0.2,1.2,"GLaD",5.27304796438703,0.001,7.79057336776776,0.001,0.0561834715009112,0.033
1,60,0.2,1.2,"Bray-Curtis",2.94199893149676,0.001,3.82219976266669,0.001,0.0462171240031891,0.076
1,60,0.2,1.2,"Aitchison",2.57591874146704,0.001,3.10619694739169,0.001,0.0460009859372841,0.065
1,60,0.2,1.2,"Jaccard",2.21442339438681,0.001,2.73334333373678,0.001,0.0417956326215082,0.088
1,60,0.25,0.2,"UniFrac",1.54180574962109,0.049,3.19865299525963,0.001,0.0505495180130241,0.066
1,60,0.25,0.2,"GUniFrac",1.36122664259763,0.12,3.25382391356233,0.001,0.0431910421902071,0.179
1,60,0.25,0.2,"weighted UniFrac",0.677217427724431,0.856,1.97169045180767,0.029,0.0225132315216761,0.725
1,60,0.25,0.2,"GLaD",1.68343625314942,0.164,9.24490038060175,0.001,0.0410116699824358,0.167
1,60,0.25,0.2,"Bray-Curtis",1.54301052455803,0.071,3.63827505599261,0.001,0.0496350549367573,0.082
1,60,0.25,0.2,"Aitchison",1.47681886448939,0.07,3.04122887141073,0.001,0.0488013275932647,0.081
1,60,0.25,0.2,"Jaccard",1.34832828476335,0.075,2.59643055573027,0.001,0.0451735339719135,0.093
1,60,0.25,1.2,"UniFrac",1.78084081829658,0.007,2.8135134444256,0.001,0.0422216869122387,0.113
1,60,0.25,1.2,"GUniFrac",2.00259763661455,0.009,3.46719867633978,0.001,0.0440671196739689,0.108
1,60,0.25,1.2,"weighted UniFrac",1.9553396633031,0.031,4.49668737359395,0.001,0.0400229541282791,0.189
1,60,0.25,1.2,"GLaD",3.21339368532388,0.006,7.37061093294252,0.001,0.0511427968765607,0.063
1,60,0.25,1.2,"Bray-Curtis",2.07323926802189,0.009,3.43821636869861,0.001,0.0455784613478186,0.086
1,60,0.25,1.2,"Aitchison",1.81550147971757,0.012,2.76673645802812,0.001,0.0439223925153838,0.102
1,60,0.25,1.2,"Jaccard",1.66658415177271,0.008,2.4997837696907,0.001,0.0415333510693732,0.107
1,60,0.3,0.2,"UniFrac",1.57198514888529,0.016,2.67788801752942,0.001,0.0524856178816309,0.028
1,60,0.3,0.2,"GUniFrac",1.71776560487835,0.027,3.16563640391433,0.001,0.0569646384809004,0.028
